"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Base_15","POLY_AREA_Scen1_15","POLY_AREA_Scen2_15","POLY_AREA_Scen3_15","POLY_AREA_Scen4_15"
"4DY08 55 1 60BON 1","4DY08","HD167",56.6605,-155.21434,2008,339.0838,668.714493406701,NA,1426.83364685209,1382.14122298894,NA
"4DY08 56 1 60BON 1","4DY08","HD169",56.77917,-155.00566,2008,345.0229,1036.19308785877,1423.18730106367,NA,NA,1386.03393248194
"4DY08 57 1 60BON 1","4DY08","HB169",56.89783,-155.21867,2008,341.1194,341.357219820955,679.17346380092,NA,1063.06458924423,NA
"4DY08 58 1 60BON 1","4DY08","GZ169",57.006,-155.43984,2008,345.1003,345.083761626651,687.112483089347,NA,NA,684.256406787273
"4DY08 59 1 60BON 1","4DY08","GX169",57.12717,-155.6555,2008,346.6439,346.603371664616,971.656969214017,NA,679.638546151215,NA
"4DY08 60 1 60BON 1","4DY08","GV169",57.23883,-155.88017,2008,326.7499,326.740858247831,NA,NA,NA,NA
"4DY08 61 1 60BON 1","4DY08","GT169",57.35917,-156.05116,2008,369.5951,628.63776476431,1228.19066355024,NA,848.297081394991,1255.13503187016
"4DY08 62 1 60BON 1","4DY08","GT171",57.443,-155.769,2008,308.5382,387.888189495912,NA,NA,NA,NA
"4DY08 63 1 60BON 1","4DY08","GV171",57.36167,-155.66583,2008,278.8918,278.876416244217,NA,1205.14547569264,850.467735265316,NA
"4DY08 64 1 60BON 1","4DY08","GX171",57.24817,-155.444,2008,339.4905,339.476066970733,NA,675.745614660674,NA,835.328828141351
"4DY08 65 1 60BON 1","4DY08","GZ171",57.13633,-155.23134,2008,344.0023,344.038825961158,NA,683.051179690299,948.406011601653,NA
"4DY08 66 1 60BON 1","4DY08","HB171",57.01833,-155.01117,2008,340.962,523.748644379195,NA,1387.71914610723,NA,1050.37601443125
"4DY08 68 1 60BON 1","4DY08","HB173",57.13817,-154.80133,2008,412.1471,777.110034597545,1057.52584604864,NA,NA,NA
"4DY08 69 1 60BON 1","4DY08","GZ173",57.25317,-155.01717,2008,340.1602,340.164893204269,756.519132008777,NA,NA,897.846658804368
"4DY08 70 1 60BON 1","4DY08","GX173",57.37133,-155.22983,2008,341.232,341.247262623408,850.284696802722,NA,677.294759260013,NA
"4DY08 71 1 60BON 1","4DY08","GV173",57.48466,-155.45151,2008,312.1365,312.135661669164,1330.12676855606,NA,NA,1189.87282158465
"4DY08 72 1 60BON 1","4DY08","GT173",57.61666,-155.46817,2008,293.7137,458.194198981943,NA,NA,NA,NA
"4DY08 73 1 60BON 1","4DY08","GV175",57.60367,-155.23633,2008,291.1631,792.725935299284,NA,1339.79034542022,1556.88153912732,NA
"4DY08 74 1 60BON 1","4DY08","GX175",57.4895,-155.017,2008,335.998,666.731039900619,NA,837.709253037607,NA,1365.50798650275
"4DY08 75 1 60BON 1","4DY08","GZ175",57.37467,-154.80133,2008,269.5485,398.506998202532,NA,748.358388374113,1012.1953104022,NA
"4DY08 82 1 60BON 1","4DY08","HF147",55.3365,-157.04834,2008,588.6533,1473.7077041104,NA,1473.7077041104,NA,1918.78183384597
"4DY08 83 1 60BON 1","4DY08","HD147",55.4535,-157.27217,2008,632.7692,808.642758655279,NA,808.642758655279,1909.72973957207,NA
"4DY08 84 1 60BON 1","4DY08","HB147",55.56767,-157.49533,2008,709.9808,710.043995938951,NA,710.043995938951,NA,1420.34773145894
"4DY08 85 1 60BON 1","4DY08","GZ147",55.6835,-157.71834,2008,749.2497,749.213214674504,NA,749.213214674504,1653.69133523861,NA
"4DY08 86 1 60BON 1","4DY08","GX147",55.79433,-157.94501,2008,702.7797,702.805431444682,NA,702.805431444682,NA,1657.35435289702
"4DY08 87 1 60BON 1","4DY08","GV147",55.9085,-158.16834,2008,771.0966,1224.26216399096,NA,1255.93511870587,1608.06222513466,NA
"4DY08 88 1 60BON 1","4DY08","GV143",55.66717,-158.58034,2008,696.4106,1527.87804481885,NA,1527.87804481885,1928.22294641879,NA
"4DY08 89 1 60BON 1","4DY08","GX143",55.55267,-158.35283,2008,712.3116,882.644282890082,NA,882.644282890082,NA,1927.42430436851
"4DY08 90 1 60BON 1","4DY08","GZ143",55.4405,-158.12216,2008,718.5558,872.121847545335,NA,872.121847545335,1919.21622956382,NA
"4DY08 91 1 60BON 1","4DY08","HB143",55.32033,-157.9025,2008,744.1851,1491.19551788453,NA,1491.19551788453,NA,1934.59397350764
"4DY09 12 1 60BON 1","4DY09","HB143",55.32133,-157.89983,2009,735.906,1473.90483477471,NA,1473.90483477471,NA,2155.8924228912
"4DY09 13 1 60BON 1","4DY09","GZ143",55.435,-158.1265,2009,1068.216,1313.88606723831,NA,1313.88606723831,2174.42852186092,NA
"4DY09 15 1 60BON 1","4DY09","GV143",55.66733,-158.57617,2009,1091.271,1907.21245941053,NA,1907.21245941053,1929.367591656,NA
"4DY09 16 1 60BON 1","4DY09","GV147",55.91217,-158.16834,2009,771.7334,1194.6927985698,NA,1252.67175989939,1842.81512589699,NA
"4DY09 17 1 60BON 1","4DY09","GX147",55.7975,-157.94817,2009,1060.671,1060.73171498838,NA,1060.73171498838,NA,1910.62795808005
"4DY09 19 1 60BON 1","4DY09","HB147",55.56517,-157.49466,2009,1020.638,1020.63383854916,NA,1020.63383854916,NA,1424.7680993475
"4DY09 20 2 60BON 1","4DY09","HD147",55.45167,-157.2715,2009,627.1846,802.465073077361,NA,802.465073077361,2138.57154390884,NA
"4DY09 21 1 60BON 1","4DY09","HF147",55.33667,-157.04984,2009,584.8622,1462.82503086391,NA,1462.82503086391,NA,1912.07395667375
"4DY09 22 1 60BON 1","4DY09","HH151",55.46133,-156.43184,2009,466.1799,1135.29501880259,NA,1431.09299678306,1732.73009706918,NA
"4DY09 23 1 60BON 1","4DY09","HF151",55.57483,-156.6375,2009,515.9348,515.899193693374,NA,693.013735632892,NA,1152.67461976016
"4DY09 24 1 60BON 1","4DY09","HD151",55.69167,-156.86166,2009,531.7,531.677773801278,NA,714.020774179394,1045.84689029495,NA
"4DY09 25 1 60BON 1","4DY09","HB151",55.80733,-157.0865,2009,526.0367,526.054597105404,NA,751.069160835503,NA,1056.93827306252
"4DY09 26 1 60BON 1","4DY09","GZ151",55.9185,-157.31216,2009,581.5234,581.500340277822,NA,755.369473116234,1311.85861199096,NA
"4DY09 27 1 60BON 1","4DY09","GX151",56.03367,-157.5405,2009,537.8995,537.948594630513,NA,708.762145873771,NA,1148.00439901326
"4DY09 28 1 60BON 1","4DY09","GV151",56.15317,-157.75734,2009,520.9355,520.979979151231,NA,1287.614172962,1467.97432411883,NA
"4DY09 29 1 60BON 1","4DY09","GT151",56.26583,-157.98883,2009,467.3961,951.846965729936,NA,NA,NA,NA
"4DY09 30 1 60BON 1","4DY09","GT153",56.38867,-157.77716,2009,330.6588,550.459518071214,NA,NA,NA,NA
"4DY09 31 1 60BON 1","4DY09","GV153",56.2725,-157.55051,2009,349.5433,350.80218389551,1651.49217031552,NA,NA,1489.44232185326
"4DY09 32 1 60BON 1","4DY09","GX153",56.15833,-157.32817,2009,353.922,353.95510008409,863.72971781132,NA,712.072534252215,NA
"4DY09 33 1 60BON 1","4DY09","GZ153",56.046,-157.10417,2009,352.4911,352.491223608691,848.653872112606,NA,NA,874.583319604186
"4DY09 34 1 60BON 1","4DY09","HB153",55.931,-156.88817,2009,425.3096,437.215022640422,862.166017806018,NA,708.121136313812,NA
"4DY09 35 1 60BON 1","4DY09","HD153",55.8155,-156.668,2009,354.73,354.713761940696,872.766868351836,NA,NA,885.471499042941
"4DY09 36 1 60BON 1","4DY09","HF153",55.69933,-156.4445,2009,351.5758,351.575507635206,876.703604457957,NA,707.341845164994,NA
"4DY09 37 1 60BON 1","4DY09","HH153",55.588,-156.21967,2009,352.7265,686.644739255078,1641.11548769767,NA,NA,1469.95183100291
"4DY09 38 1 60BON 1","4DY09","HH155",55.705,-156.015,2009,404.226,1012.01746687683,NA,1479.66414059925,1378.53446185271,NA
"4DY09 39 1 60BON 1","4DY09","HF155",55.819,-156.23633,2009,356.2644,356.252075273696,NA,789.436069820454,NA,1054.24652664041
"4DY09 40 1 60BON 1","4DY09","HF157",55.94433,-156.0325,2009,462.9904,849.630909426794,1331.60607109195,NA,1021.8057274851,NA
"4DY09 41 1 60BON 1","4DY09","HD155",55.93833,-156.45667,2009,442.0334,442.495147913719,NA,1003.6246514614,706.750950922196,NA
"4DY09 42 1 60BON 1","4DY09","HD157",56.058,-156.25366,2009,345.0491,345.005007100789,699.61802294833,NA,NA,1120.98661935923
"4DY09 43 1 60BON 1","4DY09","HB157",56.17383,-156.47316,2009,421.9778,424.151061749296,683.689557310684,NA,844.058479521404,NA
"4DY09 44 1 60BON 1","4DY09","GZ157",56.283,-156.68834,2009,342.0764,342.498202943614,689.07782723571,NA,NA,875.227932572744
"4DY09 45 1 60BON 1","4DY09","GZ155",56.1665,-156.89816,2009,416.3134,432.44656799031,NA,1047.04675278194,695.821844841515,NA
"4DY09 46 1 60BON 1","4DY09","GX155",56.27967,-157.12216,2009,354.6692,354.660921291398,NA,711.611991002914,NA,959.673866148357
"4DY09 47 1 60BON 1","4DY09","GX157",56.40117,-156.9115,2009,438.6004,438.575887213766,1208.1807081903,NA,657.10902798743,NA
"4DY09 48 1 60BON 1","4DY09","GV155",56.397,-157.34967,2009,451.8962,457.001323890806,NA,1295.51633227771,1299.77530398519,NA
"4DY09 49 1 60BON 1","4DY09","GT155",56.51067,-157.57117,2009,400.8136,627.205711021913,NA,NA,NA,NA
"4DY09 50 1 60BON 1","4DY09","GU158",56.66983,-157.21384,2009,434.4082,778.749747062482,NA,NA,NA,NA
"4DY09 51 1 60BON 1","4DY09","GV159",56.63683,-156.93266,2009,410.1295,429.672538723531,NA,1230.47620674787,1149.92256951988,NA
"4DY09 52 1 60BON 1","4DY09","GX159",56.52567,-156.71367,2009,344.2274,344.222412358042,NA,998.24828452835,550.553488041549,975.557630979491
"4DY09 53 1 60BON 1","4DY09","GZ159",56.40867,-156.4915,2009,354.4589,354.472761280304,NA,NA,NA,NA
"4DY09 54 1 60BON 1","4DY09","HB159",56.289,-156.27066,2009,346.5981,346.554819833857,NA,1047.85443367953,NA,690.440752414688
"4DY09 55 1 60BON 1","4DY09","HD159",56.17717,-156.04834,2009,348.6785,510.328383706782,NA,1247.00675156151,952.036373169825,NA
"4DY09 57 1 60BON 1","4DY09","HD161",56.29867,-155.838,2009,465.0463,694.499239525899,1245.37245696178,NA,NA,1300.34393407295
"4DY09 58 1 60BON 1","4DY09","HB161",56.41283,-156.06183,2009,352.7472,352.748160332973,693.047877867442,NA,845.04754834777,NA
"4DY09 59 1 60BON 1","4DY09","GZ161",56.52867,-156.27651,2009,344.7955,344.758852225245,688.128114914229,NA,NA,708.945251348368
"4DY09 60 1 60BON 1","4DY09","GX161",56.64233,-156.49767,2009,345.0892,345.091996589904,731.05816400968,NA,655.040787599109,NA
"4DY09 61 1 60BON 1","4DY09","GV161",56.759,-156.71651,2009,376.6577,586.4757951994,1274.71850898255,NA,NA,1217.84231084282
"4DY09 62 1 60BON 1","4DY09","GV163",56.88017,-156.50734,2009,334.7755,494.110674263576,NA,1005.85381230881,1180.56511509178,NA
"4DY09 63 1 60BON 1","4DY09","GX163",56.76433,-156.29266,2009,427.6108,427.62101387678,NA,684.801655518987,NA,680.744374235953
"4DY09 64 1 60BON 1","4DY09","GZ163",56.64883,-156.07083,2009,348.6207,348.63249373891,NA,747.022836670329,857.829458358015,NA
"4DY09 65 1 60BON 1","4DY09","HB163",56.53283,-155.84317,2009,346.8004,346.83348873518,NA,689.673888660432,NA,686.880264406046
"4DY09 66 1 60BON 1","4DY09","HD163",56.42216,-155.63251,2009,362.8564,662.125774330794,NA,1286.10975440179,1301.41269645192,NA
"4DY09 67 1 60BON 1","4DY09","HD165",56.5395,-155.42534,2009,344.5292,687.874660186707,1302.49763689411,NA,NA,1288.79526808418
"4DY09 68 1 60BON 1","4DY09","HB165",56.65867,-155.64366,2009,341.5686,341.527183589353,692.239749220946,NA,678.305013473497,NA
"4DY09 69 1 60BON 1","4DY09","GZ165",56.7695,-155.86217,2009,423.9773,423.976194972392,980.466319153453,NA,NA,687.642280689871
"4DY09 71 1 60BON 1","4DY09","GV165",56.99633,-156.30299,2009,441.506,526.912672308411,1263.01971974724,NA,NA,926.99361351043
"4DY09 72 1 60BON 1","4DY09","GV167",57.11617,-156.0945,2009,457.2462,486.426468587433,NA,1116.01344736719,1007.15104312073,NA
"4DY09 73 1 60BON 1","4DY09","GX167",57.00283,-155.87584,2009,434.8958,434.893685464806,NA,689.095212304868,NA,840.635503283357
"4DY09 74 1 60BON 1","4DY09","GZ167",56.88633,-155.648,2009,344.0691,344.069491814393,NA,687.706117002199,852.457303642951,NA
"4DY09 75 1 60BON 1","4DY09","HB167",56.77517,-155.43401,2009,337.1472,337.119472649766,NA,672.412710437198,NA,693.24101442717
"4DY09 76 1 60BON 1","4DY09","HD167",56.663,-155.2155,2009,345.567,676.82581692417,NA,1285.33378382731,1381.85030378561,NA
"4DY09 77 1 60BON 1","4DY09","HD169",56.78267,-155.00217,2009,337.1873,686.589918566502,1433.07020234087,NA,NA,1391.12004976519
"4DY09 78 1 60BON 1","4DY09","HB169",56.89767,-155.21983,2009,345.6802,345.713677771732,688.190263337919,NA,1043.39057797467,NA
"4DY09 79 1 60BON 1","4DY09","GZ169",57.01283,-155.4435,2009,343.4154,343.400961270617,682.756877210896,NA,NA,688.372263225145
"4DY09 80 1 60BON 1","4DY09","GX169",57.12617,-155.65533,2009,342.2915,342.32171043774,1012.69728788169,NA,696.687283184598,NA
"4DY09 81 1 60BON 1","4DY09","GV169",57.2425,-155.882,2009,343.2929,343.270315323838,NA,NA,NA,NA
"4DY09 82 1 60BON 1","4DY09","GT169",57.35367,-156.08217,2009,390.5228,628.385885663604,1228.11521837163,NA,849.535994432502,1249.85277920225
"4DY09 83 1 60BON 1","4DY09","GT171",57.45,-155.76933,2009,327.3871,405.611317039135,NA,NA,NA,NA
"4DY09 84 1 60BON 1","4DY09","GV171",57.36383,-155.6615,2009,277.6412,277.654394273855,NA,1201.72063178445,883.326166937321,NA
"4DY09 85 1 60BON 1","4DY09","GX171",57.246,-155.45616,2009,340.7891,340.785082119527,NA,688.138956320741,NA,837.575500819352
"4DY09 86 1 60BON 1","4DY09","GZ171",57.13233,-155.22884,2009,344.0388,344.039397249361,NA,690.467100231754,946.55893486734,NA
"4DY09 87 1 60BON 1","4DY09","HB171",57.01733,-155.01216,2009,333.9933,334.050090207503,NA,760.31300246401,NA,1041.36667073381
"4DY09 88 1 60BON 1","4DY09","HD171",56.90417,-154.80566,2009,359.6967,952.119803520093,NA,1394.21460585253,NA,NA
"4DY09 90 1 60BON 1","4DY09","HB173",57.13817,-154.80066,2009,407.7798,651.927410227199,1053.19231572875,NA,NA,NA
"4DY09 91 1 60BON 1","4DY09","GZ173",57.25283,-155.017,2009,336.7628,336.782903333726,692.414779601822,NA,NA,914.7267130342
"4DY09 92 1 60BON 1","4DY09","GX173",57.36633,-155.2285,2009,343.6401,343.625343886167,674.139907202348,NA,674.736612783995,NA
"4DY09 93 1 60BON 1","4DY09","GV173",57.47983,-155.45084,2009,310.6695,310.672551712571,1279.06531408977,NA,NA,1199.85780292133
"4DY09 94 1 60BON 1","4DY09","GT173",57.61767,-155.47301,2009,311.4751,446.075312211362,NA,NA,NA,NA
"4DY09 95 1 60BON 1","4DY09","GV175",57.60266,-155.24583,2009,320.4812,322.626132576062,NA,1158.61086409865,1209.76718713695,NA
"4DY09 96 1 60BON 1","4DY09","GX175",57.49166,-155.02184,2009,339.1203,339.132326077023,NA,509.090703940972,NA,744.12371690335
"4DY09 97 1 60BON 1","4DY09","GZ175",57.37483,-154.80583,2009,303.4477,311.39834263299,NA,667.994447359947,745.064828080688,NA
"4DY09 104 1 60BON 1","4DY09","GX177",57.60933,-154.80667,2009,380.8694,445.894392771209,1138.4648801892,620.566682299149,705.661371366865,809.941789095599
"4DY09 105 1 60BON 1","4DY09","GV177",57.7205,-155.02533,2009,362.3838,506.541320996196,NA,NA,NA,NA
"4DY09 106 1 60BON 1","4DY09","GV179",57.846,-154.81616,2009,392.1935,734.588511884114,NA,NA,NA,NA
"4DY09 107 1 60BON 1","4DY09","GX179",57.73267,-154.59084,2009,422.1963,509.370505816773,843.785910417941,843.785910429707,843.785910429707,843.785910422542
"4DY09 108 1 60BON 1","4DY09","GX181",57.84983,-154.38167,2009,440.8445,808.212052909735,966.861120491772,966.861120492059,966.861120492059,966.861120491772
"4DY09 111 1 60BON 1","4DY09","GX183",57.9695,-154.15883,2009,364.7143,1502.58065377544,1502.5806537656,1502.5806537656,1502.5806537656,1502.5806537656
"3DY10 12 1 60BON 1","3DY10","HB143",55.32383,-157.892,2010,768.0726,1463.62916805789,NA,1463.62916805789,NA,1908.8281896
"3DY10 13 1 60BON 1","3DY10","GZ143",55.43833,-158.11517,2010,709.9641,870.750259761652,NA,870.750259761652,1913.90927793189,NA
"3DY10 14 1 60BON 1","3DY10","GX143",55.55217,-158.34317,2010,713.6603,878.711389771545,NA,878.711389771545,NA,1912.5964936105
"3DY10 15 1 60BON 1","3DY10","GV143",55.66767,-158.57117,2010,787.6971,1523.79092370129,NA,1523.79092370129,1923.56295985055,NA
"3DY10 16 1 60BON 1","3DY10","GV147",55.90883,-158.16567,2010,756.3658,1184.57532314266,NA,1239.37234054751,1596.93608152147,NA
"3DY10 17 1 60BON 1","3DY10","GX147",55.7975,-157.95317,2010,694.1601,694.126214677209,NA,694.126214677209,NA,1666.30137922514
"3DY10 18 1 60BON 1","3DY10","GZ147",55.68267,-157.722,2010,713.0845,713.051300343876,NA,713.051300343876,1391.28694883373,NA
"3DY10 19 1 60BON 1","3DY10","HB147",55.56467,-157.4935,2010,703.1344,703.098697442299,NA,703.098697442299,NA,1407.00135733874
"3DY10 20 1 60BON 1","3DY10","HD147",55.453,-157.27184,2010,734.3392,787.868778521794,NA,787.868778521794,1905.91609076535,NA
"3DY10 21 1 60BON 1","3DY10","HF147",55.33717,-157.05267,2010,609.0981,1469.98614312849,NA,1469.98614312849,NA,1907.63925508427
"3DY10 22 1 60BON 1","3DY10","HH151",55.46167,-156.42217,2010,468.6871,1140.69549484966,NA,1451.09895549628,1733.20209027588,NA
"3DY10 23 1 60BON 1","3DY10","HF151",55.57683,-156.63983,2010,525.808,525.85377123998,NA,708.279285789066,NA,1137.02341050052
"3DY10 24 1 60BON 1","3DY10","HD151",55.69117,-156.86549,2010,527.336,527.301456696659,NA,705.494743566019,1055.63515402089,NA
"3DY10 25 1 60BON 1","3DY10","HB151",55.80433,-157.091,2010,532.1396,532.157558464154,NA,750.862457728051,NA,1059.60921283791
"3DY10 26 1 60BON 1","3DY10","GZ151",55.91967,-157.31599,2010,521.1212,521.112230422668,NA,691.202726771281,1052.54183430018,NA
"3DY10 27 1 60BON 1","3DY10","GX151",56.03183,-157.52699,2010,518.9031,518.891446799954,NA,694.086559087296,NA,1136.43878184853
"3DY10 28 1 60BON 1","3DY10","GV151",56.148,-157.7515,2010,527.9876,527.986946737268,NA,1298.39707899444,1465.20372225185,NA
"3DY10 29 1 60BON 1","3DY10","GT151",56.26233,-157.97484,2010,464.3864,949.603311255878,NA,NA,NA,NA
"3DY10 30 1 60BON 1","3DY10","GT153",56.3875,-157.77533,2010,325.3815,561.762184978321,NA,NA,NA,NA
"3DY10 31 1 60BON 1","3DY10","GV153",56.2715,-157.54683,2010,353.8842,355.127095394715,1645.41379785802,NA,NA,1492.80182968623
"3DY10 32 1 60BON 1","3DY10","GX153",56.15667,-157.32651,2010,351.405,351.401986272832,862.406744166498,NA,697.394666025154,NA
"3DY10 33 1 60BON 1","3DY10","GZ153",56.04217,-157.103,2010,354.3626,354.387721692391,864.248301588854,NA,NA,882.87949164135
"3DY10 34 1 60BON 1","3DY10","HB153",55.92817,-156.88117,2010,438.4802,450.30995309468,875.559547482917,NA,708.573921805623,NA
"3DY10 35 1 60BON 2","3DY10","HD153",55.80733,-156.65334,2010,353.8748,353.879570791542,871.790705342198,NA,NA,878.24436961267
"3DY10 36 1 60BON 1","3DY10","HF153",55.69633,-156.43716,2010,346.3847,346.443557885623,853.424408555479,NA,706.112412512941,NA
"3DY10 37 1 60BON 1","3DY10","HH153",55.585,-156.21617,2010,348.8691,689.604450811587,1640.25685175713,NA,NA,1496.45530945769
"3DY10 38 1 60BON 1","3DY10","HH155",55.70733,-156.01317,2010,407.6151,1003.95002321184,NA,1473.69783842885,1359.42431747645,NA
"3DY10 39 1 60BON 1","3DY10","HF155",55.82317,-156.23416,2010,351.8242,351.813830791862,NA,780.03298289074,NA,1039.52653018945
"3DY10 40 1 60BON 1","3DY10","HF157",55.94283,-156.02901,2010,454.6054,834.866884400976,1326.57685678865,NA,1012.43840453652,NA
"3DY10 41 1 60BON 1","3DY10","HD155",55.93433,-156.45599,2010,430.1272,430.31833501065,NA,1005.46042349697,700.628541183983,NA
"3DY10 42 1 60BON 1","3DY10","HD157",56.05217,-156.2525,2010,346.7193,346.730040976779,694.756263964013,NA,NA,1131.26801280818
"3DY10 43 1 60BON 1","3DY10","HB157",56.16834,-156.47099,2010,438.4729,440.999992195875,700.679331944032,NA,852.525011839626,NA
"3DY10 44 1 60BON 1","3DY10","GZ157",56.28567,-156.69083,2010,347.5805,347.992114407051,697.240288394792,NA,NA,872.000586401025
"3DY10 45 1 60BON 1","3DY10","GZ155",56.16417,-156.89867,2010,419.4199,435.540911709373,NA,1055.22340480073,695.98721542955,NA
"3DY10 46 1 60BON 1","3DY10","GX155",56.27967,-157.12083,2010,342.7946,342.807361363096,NA,688.492788248338,NA,961.734245791911
"3DY10 47 1 60BON 1","3DY10","GX157",56.398,-156.91451,2010,427.5644,427.579149561552,1196.76324356649,NA,643.146895611083,NA
"3DY10 48 1 60BON 1","3DY10","GV155",56.392,-157.3335,2010,444.6962,448.016348686135,NA,1273.63962408222,1275.07326490322,NA
"3DY10 49 1 60BON 1","3DY10","GT155",56.5055,-157.56284,2010,411.4153,645.85860861936,NA,NA,NA,NA
"3DY10 50 1 60BON 1","3DY10","GU158",56.66867,-157.20383,2010,427.7206,785.821528820499,NA,NA,NA,NA
"3DY10 51 1 60BON 1","3DY10","GV159",56.63533,-156.93449,2010,405.2072,423.638093542706,NA,1243.46955268784,1161.0470432348,NA
"3DY10 52 1 60BON 1","3DY10","GX159",56.52067,-156.70767,2010,349.8531,349.847775397824,NA,995.332521885936,569.092726816481,955.300357517029
"3DY10 53 1 60BON 1","3DY10","GZ159",56.4065,-156.48784,2010,344.0794,344.082284681249,NA,NA,NA,NA
"3DY10 55 1 60BON 1","3DY10","HD159",56.17567,-156.04216,2010,354.2645,526.518133174006,NA,1244.11819925971,950.118203034129,NA
"3DY10 57 1 60BON 1","3DY10","HD161",56.29883,-155.84033,2010,451.4469,659.583152569177,1233.72473698802,NA,NA,1285.61564453429
"3DY10 58 1 60BON 1","3DY10","HB161",56.413,-156.05583,2010,339.4265,339.39367917041,686.963489991467,NA,839.301040900607,NA
"3DY10 59 1 60BON 1","3DY10","GZ161",56.52633,-156.27716,2010,345.8578,345.832879283663,688.244522339594,NA,NA,686.972067043752
"3DY10 60 1 60BON 1","3DY10","GX161",56.64183,-156.49817,2010,345.6002,345.592544571593,699.611827910759,NA,655.551541984413,NA
"3DY10 61 1 60BON 1","3DY10","GV161",56.757,-156.71967,2010,377.9208,588.395260639483,1286.89024748599,NA,NA,1238.11380318768
"3DY10 62 1 60BON 1","3DY10","GV163",56.87983,-156.50766,2010,342.7065,503.989407453963,NA,1017.26793392742,1016.95385115294,NA
"3DY10 63 1 60BON 1","3DY10","GX163",56.762,-156.2935,2010,350.2889,350.23116345737,NA,694.177743857818,NA,687.264504306918
"3DY10 64 1 60BON 1","3DY10","GZ163",56.64667,-156.06984,2010,344.31,344.290625631976,NA,736.418240380972,694.30183992848,NA
"3DY10 65 1 60BON 1","3DY10","HB163",56.53,-155.85234,2010,340.9146,340.966746914595,NA,688.999379906971,NA,679.096442404407
"3DY10 66 1 60BON 1","3DY10","HD163",56.41516,-155.63767,2010,363.2509,672.005581463786,NA,1287.55414413758,1289.74213994528,NA
"3DY10 67 1 60BON 1","3DY10","HD165",56.5365,-155.43216,2010,346.0265,681.435015417943,1290.17755324644,NA,NA,1296.26861173511
"3DY10 68 1 60BON 1","3DY10","HB165",56.65367,-155.64517,2010,349.7303,349.759407909321,686.535616356728,NA,696.318596072634,NA
"3DY10 69 1 60BON 1","3DY10","GZ165",56.76767,-155.86717,2010,346.8652,346.918297565094,694.351628149974,NA,NA,702.536210745355
"3DY10 70 1 60BON 1","3DY10","GX165",56.88933,-156.08034,2010,345.0619,345.085959294562,685.042604780393,NA,680.841786882506,NA
"3DY10 71 1 60BON 1","3DY10","GV165",56.9995,-156.2995,2010,360.506,444.712932268726,952.801326077057,NA,NA,927.188919780495
"3DY10 72 1 60BON 1","3DY10","GV167",57.12117,-156.092,2010,444.1631,472.936731237434,NA,1105.93242890974,818.563619764922,NA
"3DY10 73 1 60BON 1","3DY10","GX167",57.00967,-155.87767,2010,333.37,333.411223936775,NA,677.483341944613,NA,850.441426872886
"3DY10 74 1 60BON 1","3DY10","GZ167",56.89367,-155.66267,2010,350.2965,350.299805109144,NA,695.571247254944,687.92052375854,NA
"3DY10 54 1 60BON 1","3DY10","HB159",56.2935,-156.26633,2010,353.0117,353.021662441675,NA,1043.05819478187,NA,695.62511680257
"3DY10 75 1 60BON 1","3DY10","HB167",56.77833,-155.43367,2010,350.1324,350.093435245901,NA,698.699016460572,NA,690.328713174112
"3DY10 76 1 60BON 1","3DY10","HD167",56.6595,-155.21834,2010,349.2941,688.989413101188,NA,1302.20533177211,1387.06678445685,NA
"3DY10 77 1 60BON 1","3DY10","HD169",56.78033,-155.00766,2010,340.4091,685.398715131218,1435.10018228104,NA,NA,1396.26145340514
"3DY10 78 1 60BON 1","3DY10","HB169",56.89517,-155.2245,2010,332.663,332.665300403372,678.086122663327,NA,1049.01051561626,NA
"3DY10 79 1 60BON 1","3DY10","GZ169",57.00817,-155.43617,2010,346.5221,346.494643028178,693.158078951715,NA,NA,678.266180786202
"3DY10 80 1 60BON 1","3DY10","GX169",57.12733,-155.66316,2010,341.9494,341.981375252301,977.986057178898,NA,684.152401257567,NA
"3DY10 81 1 60BON 1","3DY10","GV169",57.23734,-155.87584,2010,332.1564,332.148067178832,NA,NA,NA,NA
"3DY10 82 1 60BON 1","3DY10","GT169",57.35233,-156.08566,2010,396.8455,634.669922440675,1215.49737677131,NA,835.363792283397,1240.7070098815
"3DY10 83 1 60BON 1","3DY10","GT171",57.44883,-155.76401,2010,325.7746,407.488652827172,NA,NA,NA,NA
"3DY10 84 1 60BON 1","3DY10","GV171",57.36234,-155.66733,2010,278.3835,278.408474467347,NA,1196.313847856,884.408272977112,NA
"3DY10 85 1 60BON 1","3DY10","GX171",57.24783,-155.44966,2010,346.9846,346.992386242647,NA,687.591583636392,NA,837.307487133801
"3DY10 86 1 60BON 1","3DY10","GZ171",57.13017,-155.226,2010,338.3591,338.329703792635,NA,675.424271883386,963.138722047819,NA
"3DY10 87 1 60BON 1","3DY10","HB171",57.01767,-155.02367,2010,334.6488,334.637255370003,NA,746.470237628926,NA,1026.8647791753
"3DY10 88 1 60BON 1","3DY10","HD171",56.903,-154.80583,2010,340.6446,967.861710272847,NA,1416.74334555706,NA,NA
"3DY10 90 1 60BON 1","3DY10","HB173",57.13733,-154.801,2010,450.3531,659.83960145619,1066.27969151104,NA,NA,NA
